"C.25.6.3","Manufacture of tools","### NACE Code: 25.63

#### Includes:
This class includes:
- manufacture of knives and cutting blades for machines or for mechanical appliances
- manufacture of hand tools, e.g. pliers, screwdrivers
- manufacture of non-power-driven agricultural hand tools
- manufacture of saws and saw blades, including circular saw blades and chainsaw blades
- manufacture of interchangeable tools for hand tools, whether or not power-operated, or for machine tools, e.g. drills, punches, milling cutters
- manufacture of press tools
- manufacture of blacksmiths' tools, e.g. forges, anvils
- manufacture of moulding boxes and moulds (except ingot moulds)
- manufacture of vices, clamps

#### Excludes:
This class excludes:
- manufacture of power-driven hand tools, see 28.24
- manufacture of ingot moulds, see 28.91"
"C.25.9","Manufacture of other fabricated metal products","### NACE Code: 25.9

#### Includes:
This group includes the manufacture of a variety of metal products, e.g. cans, buckets; nails, bolts and nuts; metal household articles; metal fixtures; ships propellers and anchors; assembled railway track fixtures etc. for a variety of household and industrial uses."
"C.25.9.1","Manufacture of steel drums and similar containers","### NACE Code: 25.91

#### Includes:
This class includes:
- manufacture of iron or steel tanks, cans, drums, buckets, boxes and similar containers, of a capacity of up to 300 l

#### Excludes:
This class excludes:
- manufacture of containers of metal, for compressed or liquefied gas, of a capacity exceeding 300 litres, see 25.22"
"C.25.9.2","Manufacture of light metal packaging","### NACE Code: 25.92

#### Includes:
This class includes:
- manufacture iron or steel cans, which are to be closed by soldering or crimping, of a capacity of less than 50 l
- manufacture of aluminium casks, drums, cans, boxes and similar containers, of a capacity of up to 300 l
- manufacture of tins and cans for food products, collapsible tubes and boxes
- manufacture of metallic closures

#### Excludes:
This class excludes:
- manufacture of containers of metal, for compressed or liquefied gas or of a capacity exceeding 300 litres, see 25.22"
"C.25.9.3","Manufacture of wire products, chain and springs","### NACE Code: 25.93

#### Includes:
This class includes:
- manufacture of metal cable, plaited bands and similar articles
- manufacture of uninsulated metal cable or insulated cable not capable of being used as a conductor of electricity
- manufacture of coated or cored wire
- manufacture of articles made of wire, e.g. barbed wire, wire fencing, grill, netting, cloth
- coated electrodes for electric arc-welding
- manufacture of nails and pins
- manufacture of springs (except watch springs), e.g.:
  • leaf springs, helical springs, torsion bar springs
  • leaves for springs
- manufacture of chain, except power transmission chain

#### Excludes:
This class excludes:
- manufacture of clock or watch springs, see 26.52
- manufacture of wire and cable for electricity transmission, see 27.32
- manufacture of power transmission chain, see 28.15"
"C.25.9.4","Manufacture of fasteners and screw machine products","### NACE Code: 25.94

#### Includes:
This class includes:
- manufacture of rivets, washers and similar non-threaded products
- manufacture of screw machine products
- manufacture of bolts, screws, nuts and similar threaded products"
"C.25.9.9","Manufacture of other fabricated metal products n.e.c.","### NACE Code: 25.99

#### Includes:
This class includes:
- manufacture of metal household articles:
  • flatware: plates, saucers etc.
  • hollowware: pots, kettles etc.
  • dinnerware: bowls, platters etc.
  • saucepans, frying pans and other non-electrical utensils for use at the table or in the kitchen
  • small hand-operated kitchen appliances and accessories
  • metal scouring pads
- manufacture of building components of zinc: gutters, roof capping, baths, sinks, washbasins and similar articles
- manufacture of metal goods for office use, except furniture
- manufacture of safes, strongboxes, armoured doors etc.
- manufacture of various metal articles:
  • ship propellers and blades thereof
  • anchors
  • bells
  • assembled railway track fixtures
  • clasps, buckles, hooks
  • metal ladder
  • metal signs, including road signs
- manufacture of foil bags
- manufacture of permanent metallic magnets
- manufacture of metal vacuum jugs and bottles
- manufacture of metal badges and metal military insignia
- manufacture of metal hair curlers, metal umbrella handles and frames, combs

#### Excludes:
This class excludes:
- manufacture of swords, bayonets, see 25.61
- manufacture of shopping carts, see 30.99
- manufacture of metal furniture, see 31.00
- manufacture of sports goods, see 32.30
- manufacture of games and toys, see 32.40"
"C.26","Manufacture of computer, electronic and optical products","### NACE Code: 26

#### Includes:
This division includes the manufacture of computers, computer peripherals, communication equipment, and similar electronic products, as well as the manufacture of components for such products. Production processes of this division are characterised by the design and use of integrated circuits and the application of highly specialised miniaturisation technologies.

#### Includes Also:
The division also contains the manufacture of consumer electronics, measuring, testing and navigating equipment, irradiation, electromedical and electrotherapeutic equipment, optical instruments and equipment, and the manufacture of magnetic and optical media.

#### Excludes:
This division excludes the manufacture of conductors for electronic use and of optical fibre cables, see division 27."
"C.26.1","Manufacture of electronic components and boards","### NACE Code: 26.1"
"C.26.1.1","Manufacture of electronic components","### NACE Code: 26.11

#### Includes:
This class includes the manufacture of semi-conductors and other components for electronic applications.

This class includes:
- manufacture of capacitors, electronic
- manufacture of resistors, electronic
- manufacture of microprocessors
- manufacture of electron tubes
- manufacture of cables, printer cables, monitor cables, USB cables
- manufacture of bare printed circuit boards, consisting only of conductor elements and contacts
- manufacture of integrated circuits (analogue, digital or hybrid)
- manufacture of diodes, transistors and related discrete devices
- manufacture of inductors (e.g. chokes, coils, transformers), electronic component type
- manufacture of electronic crystals and crystal assemblies
- manufacture of solenoids, switches and transducers for electronic applications
- manufacture of dice or wafers, which consist of chemical elements (e.g. silicon), that are selectively doped or diffused to create discrete regions for the purposes of their applications in the field of electronics
- manufacture of display components (plasma, polymer, LCD)
- manufacture of light emitting diodes (LED)
- manufacture of photovoltaic cells, modules and panels

#### Excludes:
This class excludes:
- printing of smart cards, see 18.12
- manufacture of printed circuits consisting of conductor elements, contacts and other passive elements, see 26.12
- manufacture of computer and television displays, see 26.20, 26.40
- manufacture of modems (carrier equipment), see 26.30
- manufacture of X-ray tubes and similar irradiation devices, see 26.60
- manufacture of optical equipment and instruments, see 26.70
- manufacture of similar devices for electrical applications, see division 27
- manufacture of fluorescent ballasts, see 27.11
- manufacture of solar generators, which can be used directly to supply power to, e.g. a motor or an electrolyser, see 27.11
- manufacture of electrical relays, see 27.12
- manufacture of electrical wiring devices, e.g. connectors, see 27.33
- manufacture of assembled electric conductors, insulated and fitted with connectors, see 27.90
- manufacture of solar water heaters, see 28.21
- installation of solar panels, see 43.21
- installation of solar heating systems, see 43.22"
"C.26.1.2","Manufacture of loaded electronic boards","### NACE Code: 26.12

#### Includes:
This class includes:
- manufacture of loaded printed circuit boards consisting of conductor elements, contacts and other passive elements
- loading of passive elements components onto printed circuit boards
- manufacture of interface cards, e.g. sound, video, controllers, network, modems, loaded with passive elements

#### Excludes:
This class excludes:
- printing of smart cards, see 18.12
- manufacture of bare printed circuit boards, consisting only of conductor elements and contacts, see 26.11"
